date, s2, s1
Sat Jan 30 12:18:50 2021,6.920,6.803

Sat Jan 30 12:19:33 2021,6.920,6.800

Sat Jan 30 12:20:16 2021,6.919,6.801

Sat Jan 30 12:20:59 2021,6.922,6.802

Sat Jan 30 12:21:42 2021,6.922,6.800

Sat Jan 30 12:22:25 2021,6.922,6.803

Sat Jan 30 12:23:08 2021,6.921,6.804

Sat Jan 30 12:23:51 2021,6.922,6.802

Sat Jan 30 12:24:34 2021,6.922,6.806

Sat Jan 30 12:25:17 2021,6.918,6.803

Sat Jan 30 12:26:00 2021,6.919,6.804

Sat Jan 30 12:26:43 2021,6.920,6.808

Sat Jan 30 12:27:26 2021,6.919,6.808

Sat Jan 30 12:28:09 2021,6.920,6.812

Sat Jan 30 12:28:52 2021,6.919,6.810

Sat Jan 30 12:29:35 2021,6.919,6.806

Sat Jan 30 12:30:18 2021,6.918,6.806

Sat Jan 30 12:31:01 2021,6.919,6.807

Sat Jan 30 12:31:44 2021,6.919,6.807

Sat Jan 30 12:32:26 2021,6.919,6.805

Sat Jan 30 12:33:09 2021,6.922,6.806

Sat Jan 30 12:34:03 2021,6.921,6.804

Sat Jan 30 12:34:46 2021,6.920,6.805

Sat Jan 30 12:35:29 2021,6.919,6.807

Sat Jan 30 12:36:12 2021,6.919,6.803

Sat Jan 30 12:36:55 2021,6.922,6.807

Sat Jan 30 12:37:38 2021,6.922,6.807

Sat Jan 30 12:38:21 2021,6.921,6.808

Sat Jan 30 12:39:04 2021,6.922,6.809

Sat Jan 30 12:39:47 2021,6.920,6.811

Sat Jan 30 12:40:29 2021,6.919,6.812

Sat Jan 30 12:41:12 2021,6.920,6.816

Sat Jan 30 12:41:55 2021,6.922,6.816

Sat Jan 30 12:42:38 2021,6.921,6.821

Sat Jan 30 12:43:21 2021,6.919,6.828

Sat Jan 30 12:44:04 2021,6.920,6.828

Sat Jan 30 12:44:47 2021,6.920,6.830

Sat Jan 30 12:45:30 2021,6.918,6.828

Sat Jan 30 12:46:13 2021,6.919,6.821

Sat Jan 30 12:46:56 2021,6.919,6.825

Sat Jan 30 12:47:39 2021,6.918,6.824

Sat Jan 30 12:48:21 2021,6.919,6.823

Sat Jan 30 12:49:04 2021,6.919,6.822

Sat Jan 30 12:49:47 2021,6.918,6.823

Sat Jan 30 12:50:30 2021,6.918,6.824

Sat Jan 30 12:51:13 2021,6.917,6.828

Sat Jan 30 12:51:56 2021,6.916,6.829

Sat Jan 30 12:52:39 2021,6.918,6.831

Sat Jan 30 12:53:22 2021,6.916,6.828

Sat Jan 30 12:54:05 2021,6.916,6.830

Sat Jan 30 12:54:48 2021,6.916,6.828

Sat Jan 30 12:55:31 2021,6.916,6.830

Sat Jan 30 12:56:13 2021,6.917,6.832

Sat Jan 30 12:56:56 2021,6.916,6.837

Sat Jan 30 12:57:39 2021,6.917,6.840

Sat Jan 30 12:58:22 2021,6.917,6.842

Sat Jan 30 12:59:05 2021,6.916,6.839

Sat Jan 30 12:59:48 2021,6.917,6.835

Sat Jan 30 13:00:31 2021,6.916,6.832

Sat Jan 30 13:01:14 2021,6.916,6.832

Sat Jan 30 13:01:57 2021,6.914,6.832

Sat Jan 30 13:02:40 2021,6.916,6.825

Sat Jan 30 13:03:23 2021,6.916,6.825

Sat Jan 30 13:04:05 2021,6.914,6.824

Sat Jan 30 13:04:48 2021,6.916,6.825

Sat Jan 30 13:05:31 2021,6.914,6.826

Sat Jan 30 13:06:14 2021,6.915,6.828

Sat Jan 30 13:06:57 2021,6.913,6.830

Sat Jan 30 13:07:40 2021,6.914,6.833

Sat Jan 30 13:08:23 2021,6.915,6.833

Sat Jan 30 13:09:06 2021,6.914,6.826

Sat Jan 30 13:09:49 2021,6.913,6.822

Sat Jan 30 13:10:32 2021,6.913,6.818

Sat Jan 30 13:11:15 2021,6.913,6.815

Sat Jan 30 13:11:57 2021,6.914,6.816

Sat Jan 30 13:12:40 2021,6.911,6.816

Sat Jan 30 13:13:23 2021,6.911,6.817

Sat Jan 30 13:14:06 2021,6.913,6.816

Sat Jan 30 13:14:49 2021,6.910,6.816

Sat Jan 30 13:15:32 2021,6.910,6.814

Sat Jan 30 13:16:15 2021,6.913,6.813

Sat Jan 30 13:16:58 2021,6.910,6.812

Sat Jan 30 13:17:41 2021,6.910,6.816

Sat Jan 30 13:18:24 2021,6.911,6.813

Sat Jan 30 13:19:07 2021,6.910,6.815

Sat Jan 30 13:19:49 2021,6.912,6.816

Sat Jan 30 13:20:32 2021,6.909,6.816

Sat Jan 30 13:21:15 2021,6.910,6.815

Sat Jan 30 13:21:58 2021,6.910,6.819

Sat Jan 30 13:22:41 2021,6.911,6.819

Sat Jan 30 13:23:24 2021,6.911,6.818

Sat Jan 30 13:24:07 2021,6.911,6.816

Sat Jan 30 13:24:50 2021,6.908,6.817

Sat Jan 30 13:25:33 2021,6.910,6.817

Sat Jan 30 13:26:16 2021,6.905,6.813

Sat Jan 30 13:26:59 2021,6.907,6.819

Sat Jan 30 13:27:42 2021,6.905,6.822

Sat Jan 30 13:28:24 2021,6.909,6.819

Sat Jan 30 13:29:07 2021,6.908,6.818

Sat Jan 30 13:29:50 2021,6.907,6.815

Sat Jan 30 13:30:33 2021,6.907,6.816

Sat Jan 30 13:31:16 2021,6.908,6.818

Sat Jan 30 13:31:59 2021,6.909,6.817

Sat Jan 30 13:32:42 2021,6.907,6.821

Sat Jan 30 13:33:25 2021,6.908,6.822

Sat Jan 30 13:34:08 2021,6.907,6.820

Sat Jan 30 13:34:51 2021,6.904,6.821

Sat Jan 30 13:35:34 2021,6.905,6.824

Sat Jan 30 13:36:17 2021,6.904,6.830

Sat Jan 30 13:36:59 2021,6.909,6.826

Sat Jan 30 13:37:42 2021,6.906,6.830

Sat Jan 30 13:38:25 2021,6.905,6.831

Sat Jan 30 13:39:08 2021,6.905,6.828

Sat Jan 30 13:39:51 2021,6.905,6.829

Sat Jan 30 13:40:34 2021,6.907,6.832

Sat Jan 30 13:41:17 2021,6.907,6.830

Sat Jan 30 13:42:00 2021,6.905,6.831

Sat Jan 30 13:42:43 2021,6.905,6.830

Sat Jan 30 13:43:26 2021,6.905,6.830

Sat Jan 30 13:44:09 2021,6.903,6.831

Sat Jan 30 13:44:52 2021,6.905,6.830

Sat Jan 30 13:45:35 2021,6.904,6.828

Sat Jan 30 13:46:17 2021,6.905,6.830

Sat Jan 30 13:47:00 2021,6.904,6.828

Sat Jan 30 13:47:43 2021,6.902,6.830

Sat Jan 30 13:48:26 2021,6.902,6.832

Sat Jan 30 13:49:09 2021,6.902,6.830

Sat Jan 30 13:49:52 2021,6.903,6.832

Sat Jan 30 13:50:35 2021,6.902,6.831

Sat Jan 30 13:51:18 2021,6.904,6.831

Sat Jan 30 13:52:01 2021,6.901,6.831

Sat Jan 30 13:52:44 2021,6.899,6.835

Sat Jan 30 13:53:27 2021,6.899,6.835

Sat Jan 30 13:54:10 2021,6.900,6.835

Sat Jan 30 13:54:52 2021,6.902,6.829

Sat Jan 30 13:55:35 2021,6.899,6.827

Sat Jan 30 13:56:18 2021,6.900,6.825

Sat Jan 30 13:57:01 2021,6.900,6.825

Sat Jan 30 13:57:44 2021,6.903,6.829

Sat Jan 30 13:58:27 2021,6.901,6.833

Sat Jan 30 13:59:10 2021,6.903,6.837

Sat Jan 30 13:59:53 2021,6.900,6.837

Sat Jan 30 14:00:36 2021,6.901,6.839

Sat Jan 30 14:01:19 2021,6.904,6.839

Sat Jan 30 14:02:02 2021,6.902,6.838

Sat Jan 30 14:02:45 2021,6.899,6.841

Sat Jan 30 14:03:27 2021,6.899,6.844

Sat Jan 30 14:04:10 2021,6.899,6.844

Sat Jan 30 14:04:53 2021,6.901,6.840

Sat Jan 30 14:05:36 2021,6.900,6.836

Sat Jan 30 14:06:19 2021,6.900,6.830

Sat Jan 30 14:07:02 2021,6.900,6.830

Sat Jan 30 14:07:45 2021,6.900,6.829

Sat Jan 30 14:08:28 2021,6.900,6.827

Sat Jan 30 14:09:11 2021,6.900,6.828

Sat Jan 30 14:09:54 2021,6.897,6.828

Sat Jan 30 14:10:37 2021,6.897,6.825

Sat Jan 30 14:11:20 2021,6.896,6.824

Sat Jan 30 14:12:03 2021,6.897,6.826

Sat Jan 30 14:12:45 2021,6.898,6.825

