date, s2, s1
Mon Feb  1 20:46:23 2021,7.054,6.983

Mon Feb  1 20:47:06 2021,7.055,6.984

Mon Feb  1 20:47:49 2021,7.056,6.983

Mon Feb  1 20:48:32 2021,7.056,6.984

Mon Feb  1 20:49:15 2021,7.054,6.985

Mon Feb  1 20:49:58 2021,7.054,6.985

Mon Feb  1 20:50:41 2021,7.054,6.985

Mon Feb  1 20:51:24 2021,7.055,6.986

Mon Feb  1 20:52:07 2021,7.054,6.985

Mon Feb  1 20:52:50 2021,7.052,6.986

Mon Feb  1 20:53:33 2021,7.056,6.984

Mon Feb  1 20:54:16 2021,7.055,6.984

Mon Feb  1 20:55:00 2021,7.056,6.985

Mon Feb  1 20:55:43 2021,7.055,6.984

Mon Feb  1 20:56:26 2021,7.054,6.985

Mon Feb  1 20:57:09 2021,7.055,6.985

Mon Feb  1 20:57:52 2021,7.055,6.987

Mon Feb  1 20:58:35 2021,7.055,6.984

Mon Feb  1 20:59:18 2021,7.056,6.987

Mon Feb  1 21:00:01 2021,7.055,6.986

Mon Feb  1 21:00:44 2021,7.056,6.987

Mon Feb  1 21:01:27 2021,7.055,6.986

Mon Feb  1 21:02:10 2021,7.054,6.986

Mon Feb  1 21:02:53 2021,7.052,6.986

Mon Feb  1 21:03:36 2021,7.050,6.986

Mon Feb  1 21:04:19 2021,7.052,6.988

Mon Feb  1 21:05:02 2021,7.052,6.986

Mon Feb  1 21:05:45 2021,7.055,6.987

Mon Feb  1 21:06:28 2021,7.056,6.989

Mon Feb  1 21:07:11 2021,7.057,6.987

Mon Feb  1 21:07:54 2021,7.057,6.988

Mon Feb  1 21:08:37 2021,7.059,6.986

Mon Feb  1 21:09:20 2021,7.058,6.989

Mon Feb  1 21:10:03 2021,7.056,6.987

Mon Feb  1 21:10:46 2021,7.059,6.988

Mon Feb  1 21:11:29 2021,7.060,6.987

Mon Feb  1 21:12:12 2021,7.063,6.989

Mon Feb  1 21:12:55 2021,7.059,6.989

Mon Feb  1 21:13:38 2021,7.058,6.990

Mon Feb  1 21:14:21 2021,7.059,6.988

Mon Feb  1 21:15:04 2021,7.059,6.989

Mon Feb  1 21:15:47 2021,7.057,6.989

Mon Feb  1 21:16:30 2021,7.060,6.989

Mon Feb  1 21:17:13 2021,7.060,6.987

Mon Feb  1 21:17:56 2021,7.057,6.989

Mon Feb  1 21:18:39 2021,7.058,6.990

Mon Feb  1 21:19:22 2021,7.057,6.989

Mon Feb  1 21:20:05 2021,7.059,6.990

Mon Feb  1 21:20:48 2021,7.058,6.989

Mon Feb  1 21:21:31 2021,7.058,6.990

Mon Feb  1 21:22:14 2021,7.059,6.990

Mon Feb  1 21:22:57 2021,7.057,6.991

Mon Feb  1 21:23:40 2021,7.060,6.990

Mon Feb  1 21:24:23 2021,7.059,6.989

Mon Feb  1 21:25:06 2021,7.059,6.991

Mon Feb  1 21:25:49 2021,7.060,6.991

Mon Feb  1 21:26:32 2021,7.057,6.989

Mon Feb  1 21:27:15 2021,7.058,6.990

Mon Feb  1 21:27:58 2021,7.062,6.990

Mon Feb  1 21:28:41 2021,7.059,6.990

Mon Feb  1 21:29:24 2021,7.060,6.992

Mon Feb  1 21:30:07 2021,7.059,6.988

Mon Feb  1 21:30:50 2021,7.061,6.993

Mon Feb  1 21:31:33 2021,7.062,6.992

Mon Feb  1 21:32:16 2021,7.064,6.990

Mon Feb  1 21:32:59 2021,7.061,6.990

Mon Feb  1 21:33:42 2021,7.062,6.993

Mon Feb  1 21:34:25 2021,7.062,6.992

Mon Feb  1 21:35:08 2021,7.064,6.991

Mon Feb  1 21:35:51 2021,7.062,6.992

Mon Feb  1 21:36:35 2021,7.064,6.991

Mon Feb  1 21:37:18 2021,7.065,6.991

Mon Feb  1 21:38:01 2021,7.062,6.991

Mon Feb  1 21:38:44 2021,7.065,6.991

Mon Feb  1 21:39:27 2021,7.061,6.993

Mon Feb  1 21:40:10 2021,7.065,6.992

Mon Feb  1 21:40:53 2021,7.064,6.991

Mon Feb  1 21:41:36 2021,7.064,6.990

Mon Feb  1 21:42:19 2021,7.064,6.993

Mon Feb  1 21:43:02 2021,7.064,6.992

Mon Feb  1 21:43:45 2021,7.063,6.994

Mon Feb  1 21:44:28 2021,7.062,6.993

Mon Feb  1 21:45:11 2021,7.065,6.993

Mon Feb  1 21:45:54 2021,7.062,6.991

Mon Feb  1 21:46:37 2021,7.063,6.994

Mon Feb  1 21:47:20 2021,7.064,6.994

Mon Feb  1 21:48:03 2021,7.064,6.994

Mon Feb  1 21:48:46 2021,7.065,6.991

Mon Feb  1 21:49:29 2021,7.064,6.992

Mon Feb  1 21:50:12 2021,7.062,6.994

Mon Feb  1 21:50:55 2021,7.065,6.995

Mon Feb  1 21:51:38 2021,7.062,6.994

Mon Feb  1 21:52:21 2021,7.062,6.995

Mon Feb  1 21:53:04 2021,7.065,6.994

Mon Feb  1 21:53:47 2021,7.062,6.994

Mon Feb  1 21:54:30 2021,7.061,6.993

Mon Feb  1 21:55:13 2021,7.062,6.995

Mon Feb  1 21:55:56 2021,7.062,6.995

Mon Feb  1 21:56:39 2021,7.064,6.993

Mon Feb  1 21:57:22 2021,7.066,6.993

Mon Feb  1 21:58:05 2021,7.065,6.991

Mon Feb  1 21:58:48 2021,7.065,6.991

Mon Feb  1 21:59:31 2021,7.065,6.993

Mon Feb  1 22:00:14 2021,7.065,6.991

Mon Feb  1 22:00:57 2021,7.064,6.994

Mon Feb  1 22:01:40 2021,7.063,6.994

Mon Feb  1 22:02:23 2021,7.064,6.994

Mon Feb  1 22:03:06 2021,7.064,6.994

Mon Feb  1 22:03:49 2021,7.066,6.995

Mon Feb  1 22:04:32 2021,7.064,6.996

Mon Feb  1 22:05:15 2021,7.067,6.994

Mon Feb  1 22:05:58 2021,7.065,6.996

Mon Feb  1 22:06:41 2021,7.065,6.995

Mon Feb  1 22:07:24 2021,7.069,6.995

Mon Feb  1 22:08:07 2021,7.067,6.997

Mon Feb  1 22:08:50 2021,7.068,6.996

Mon Feb  1 22:09:33 2021,7.068,6.998

Mon Feb  1 22:10:17 2021,7.066,6.996

Mon Feb  1 22:11:00 2021,7.067,6.995

Mon Feb  1 22:11:43 2021,7.066,6.994

Mon Feb  1 22:12:26 2021,7.067,6.995

Mon Feb  1 22:13:09 2021,7.067,6.998

Mon Feb  1 22:13:52 2021,7.069,6.996

Mon Feb  1 22:14:35 2021,7.065,6.994

Mon Feb  1 22:15:18 2021,7.067,6.996

Mon Feb  1 22:16:01 2021,7.067,6.996

Mon Feb  1 22:16:44 2021,7.064,6.997

Mon Feb  1 22:17:27 2021,7.065,6.996

Mon Feb  1 22:18:10 2021,7.067,6.996

Mon Feb  1 22:18:53 2021,7.068,6.997

Mon Feb  1 22:19:36 2021,7.068,6.997

Mon Feb  1 22:20:19 2021,7.068,6.999

Mon Feb  1 22:21:02 2021,7.068,6.998

Mon Feb  1 22:21:45 2021,7.069,6.997

Mon Feb  1 22:22:28 2021,7.069,7.004

Mon Feb  1 22:23:11 2021,7.070,7.004

Mon Feb  1 22:23:54 2021,7.069,7.006

Mon Feb  1 22:24:37 2021,7.068,7.005

Mon Feb  1 22:25:20 2021,7.071,7.006

Mon Feb  1 22:26:03 2021,7.071,7.006

Mon Feb  1 22:26:46 2021,7.072,7.006

Mon Feb  1 22:27:29 2021,7.072,7.004

Mon Feb  1 22:28:12 2021,7.074,7.006

Mon Feb  1 22:28:55 2021,7.071,7.007

Mon Feb  1 22:29:38 2021,7.072,7.007

Mon Feb  1 22:30:21 2021,7.075,7.006

Mon Feb  1 22:31:04 2021,7.075,7.006

Mon Feb  1 22:31:47 2021,7.078,7.004

Mon Feb  1 22:32:30 2021,7.072,7.003

Mon Feb  1 22:33:13 2021,7.076,7.007

Mon Feb  1 22:33:56 2021,7.077,7.006

Mon Feb  1 22:34:39 2021,7.076,7.004

Mon Feb  1 22:35:22 2021,7.076,7.007

Mon Feb  1 22:36:05 2021,7.075,7.009

Mon Feb  1 22:36:48 2021,7.075,7.008

Mon Feb  1 22:37:31 2021,7.076,7.011

Mon Feb  1 22:38:14 2021,7.077,7.007

Mon Feb  1 22:38:57 2021,7.078,7.009

Mon Feb  1 22:39:40 2021,7.075,7.009

Mon Feb  1 22:40:23 2021,7.077,7.011

Mon Feb  1 22:41:06 2021,7.076,7.009

Mon Feb  1 22:41:49 2021,7.076,7.011

Mon Feb  1 22:42:32 2021,7.078,7.011

Mon Feb  1 22:43:15 2021,7.075,7.012

Mon Feb  1 22:43:58 2021,7.075,7.011

Mon Feb  1 22:44:41 2021,7.074,7.010

Mon Feb  1 22:45:24 2021,7.074,7.011

Mon Feb  1 22:46:07 2021,7.074,7.012

Mon Feb  1 22:46:50 2021,7.070,7.011

Mon Feb  1 22:47:33 2021,7.070,7.012

Mon Feb  1 22:48:16 2021,7.071,7.012

Mon Feb  1 22:48:59 2021,7.072,7.014

Mon Feb  1 22:49:42 2021,7.072,7.014

Mon Feb  1 22:50:25 2021,7.071,7.016

Mon Feb  1 22:51:08 2021,7.069,7.017

Mon Feb  1 22:51:51 2021,7.071,7.017

Mon Feb  1 22:52:34 2021,7.071,7.019

Mon Feb  1 22:53:17 2021,7.072,7.020

Mon Feb  1 22:54:00 2021,7.071,7.018

Mon Feb  1 22:54:43 2021,7.072,7.019

Mon Feb  1 22:55:26 2021,7.071,7.017

Mon Feb  1 22:56:09 2021,7.071,7.018

Mon Feb  1 22:56:52 2021,7.072,7.020

Mon Feb  1 22:57:35 2021,7.072,7.016

Mon Feb  1 22:58:18 2021,7.073,7.019

Mon Feb  1 22:59:01 2021,7.075,7.019

Mon Feb  1 22:59:44 2021,7.072,7.019

Mon Feb  1 23:00:27 2021,7.075,7.020

Mon Feb  1 23:01:10 2021,7.076,7.018

Mon Feb  1 23:01:53 2021,7.076,7.020

Mon Feb  1 23:02:36 2021,7.075,7.019

Mon Feb  1 23:03:19 2021,7.075,7.022

Mon Feb  1 23:04:02 2021,7.077,7.020

Mon Feb  1 23:04:45 2021,7.074,7.018

Mon Feb  1 23:05:28 2021,7.075,7.020

Mon Feb  1 23:06:11 2021,7.074,7.019

Mon Feb  1 23:06:54 2021,7.078,7.022

Mon Feb  1 23:07:37 2021,7.075,7.021

Mon Feb  1 23:08:20 2021,7.075,7.019

Mon Feb  1 23:09:03 2021,7.073,7.021

Mon Feb  1 23:09:46 2021,7.078,7.019

Mon Feb  1 23:10:29 2021,7.078,7.020

Mon Feb  1 23:11:12 2021,7.076,7.019

Mon Feb  1 23:11:55 2021,7.078,7.020

Mon Feb  1 23:12:38 2021,7.077,7.022

Mon Feb  1 23:13:21 2021,7.076,7.023

Mon Feb  1 23:14:04 2021,7.079,7.019

Mon Feb  1 23:14:47 2021,7.077,7.019

Mon Feb  1 23:15:30 2021,7.079,7.022

Mon Feb  1 23:16:13 2021,7.078,7.021

Mon Feb  1 23:16:56 2021,7.078,7.022

Mon Feb  1 23:17:39 2021,7.080,7.022

Mon Feb  1 23:18:22 2021,7.080,7.023

Mon Feb  1 23:19:05 2021,7.081,7.025

Mon Feb  1 23:19:48 2021,7.082,7.021

Mon Feb  1 23:20:31 2021,7.081,7.023

Mon Feb  1 23:21:14 2021,7.081,7.021

Mon Feb  1 23:21:57 2021,7.081,7.021

Mon Feb  1 23:22:40 2021,7.080,7.024

Mon Feb  1 23:23:23 2021,7.082,7.022

Mon Feb  1 23:24:06 2021,7.081,7.022

Mon Feb  1 23:24:49 2021,7.079,7.023

Mon Feb  1 23:25:32 2021,7.081,7.022

Mon Feb  1 23:26:15 2021,7.080,7.022

Mon Feb  1 23:26:58 2021,7.080,7.022

Mon Feb  1 23:27:41 2021,7.080,7.022

Mon Feb  1 23:28:24 2021,7.080,7.021

Mon Feb  1 23:29:07 2021,7.082,7.023

Mon Feb  1 23:29:50 2021,7.080,7.023

Mon Feb  1 23:30:33 2021,7.083,7.025

Mon Feb  1 23:31:16 2021,7.082,7.024

Mon Feb  1 23:31:59 2021,7.082,7.025

Mon Feb  1 23:32:42 2021,7.082,7.024

Mon Feb  1 23:33:25 2021,7.082,7.025

Mon Feb  1 23:34:08 2021,7.083,7.026

Mon Feb  1 23:34:51 2021,7.081,7.022

Mon Feb  1 23:35:34 2021,7.082,7.024

Mon Feb  1 23:36:17 2021,7.080,7.026

Mon Feb  1 23:37:00 2021,7.082,7.025

Mon Feb  1 23:37:43 2021,7.079,7.024

Mon Feb  1 23:38:26 2021,7.083,7.027

Mon Feb  1 23:39:09 2021,7.082,7.027

Mon Feb  1 23:39:52 2021,7.080,7.027

Mon Feb  1 23:40:35 2021,7.081,7.026

Mon Feb  1 23:41:18 2021,7.080,7.029

Mon Feb  1 23:42:01 2021,7.083,7.025

Mon Feb  1 23:42:44 2021,7.080,7.027

Mon Feb  1 23:43:27 2021,7.084,7.025

Mon Feb  1 23:44:10 2021,7.085,7.027

Mon Feb  1 23:44:53 2021,7.083,7.027

Mon Feb  1 23:45:36 2021,7.082,7.027

Mon Feb  1 23:46:19 2021,7.083,7.028

Mon Feb  1 23:47:02 2021,7.084,7.024

Mon Feb  1 23:47:45 2021,7.080,7.026

Mon Feb  1 23:48:28 2021,7.083,7.029

Mon Feb  1 23:49:11 2021,7.081,7.027

Mon Feb  1 23:49:54 2021,7.084,7.029

Mon Feb  1 23:50:37 2021,7.082,7.027

Mon Feb  1 23:51:20 2021,7.083,7.029

Mon Feb  1 23:52:03 2021,7.083,7.025

Mon Feb  1 23:52:46 2021,7.083,7.027

Mon Feb  1 23:53:29 2021,7.083,7.028

Mon Feb  1 23:54:12 2021,7.083,7.029

Mon Feb  1 23:54:55 2021,7.083,7.027

Mon Feb  1 23:55:37 2021,7.083,7.029

Mon Feb  1 23:56:20 2021,7.083,7.029

Mon Feb  1 23:57:03 2021,7.083,7.030

Mon Feb  1 23:57:46 2021,7.083,7.030

Mon Feb  1 23:58:29 2021,7.084,7.031

Mon Feb  1 23:59:12 2021,7.084,7.030

Mon Feb  1 23:59:55 2021,7.084,7.029

Tue Feb  2 00:00:38 2021,7.084,7.027

Tue Feb  2 00:01:21 2021,7.085,7.025

Tue Feb  2 00:02:04 2021,7.084,7.028

Tue Feb  2 00:02:47 2021,7.083,7.026

Tue Feb  2 00:03:30 2021,7.085,7.027

Tue Feb  2 00:04:13 2021,7.085,7.029

Tue Feb  2 00:04:56 2021,7.087,7.025

Tue Feb  2 00:05:39 2021,7.084,7.026

Tue Feb  2 00:06:22 2021,7.084,7.025

Tue Feb  2 00:07:05 2021,7.085,7.026

Tue Feb  2 00:07:48 2021,7.084,7.026

Tue Feb  2 00:08:31 2021,7.086,7.028

Tue Feb  2 00:09:14 2021,7.086,7.029

Tue Feb  2 00:09:57 2021,7.085,7.027

Tue Feb  2 00:10:40 2021,7.083,7.029

Tue Feb  2 00:11:23 2021,7.085,7.029

Tue Feb  2 00:12:06 2021,7.084,7.031

Tue Feb  2 00:12:49 2021,7.086,7.030

Tue Feb  2 00:13:32 2021,7.087,7.031

Tue Feb  2 00:14:15 2021,7.087,7.030

Tue Feb  2 00:14:58 2021,7.087,7.031

Tue Feb  2 00:15:41 2021,7.087,7.032

Tue Feb  2 00:16:24 2021,7.088,7.033

Tue Feb  2 00:17:07 2021,7.086,7.033

Tue Feb  2 00:17:50 2021,7.086,7.034

Tue Feb  2 00:18:33 2021,7.087,7.032

Tue Feb  2 00:19:16 2021,7.088,7.030

Tue Feb  2 00:19:59 2021,7.086,7.029

Tue Feb  2 00:20:42 2021,7.087,7.030

Tue Feb  2 00:21:25 2021,7.088,7.029

Tue Feb  2 00:22:08 2021,7.086,7.031

Tue Feb  2 00:22:51 2021,7.087,7.030

Tue Feb  2 00:23:34 2021,7.089,7.030

Tue Feb  2 00:24:17 2021,7.086,7.032

Tue Feb  2 00:25:00 2021,7.087,7.031

Tue Feb  2 00:25:43 2021,7.088,7.031

Tue Feb  2 00:26:26 2021,7.088,7.033

Tue Feb  2 00:27:09 2021,7.090,7.031

Tue Feb  2 00:27:52 2021,7.088,7.032

Tue Feb  2 00:28:35 2021,7.088,7.032

Tue Feb  2 00:29:18 2021,7.089,7.032

Tue Feb  2 00:30:01 2021,7.089,7.032

Tue Feb  2 00:30:44 2021,7.090,7.031

Tue Feb  2 00:31:27 2021,7.090,7.031

Tue Feb  2 00:32:10 2021,7.087,7.033

Tue Feb  2 00:32:53 2021,7.088,7.032

Tue Feb  2 00:33:36 2021,7.089,7.035

Tue Feb  2 00:34:19 2021,7.089,7.033

Tue Feb  2 00:35:02 2021,7.089,7.035

Tue Feb  2 00:35:45 2021,7.088,7.034

Tue Feb  2 00:36:28 2021,7.090,7.034

Tue Feb  2 00:37:11 2021,7.090,7.034

Tue Feb  2 00:37:54 2021,7.089,7.035

Tue Feb  2 00:38:37 2021,7.090,7.034

Tue Feb  2 00:39:20 2021,7.089,7.035

Tue Feb  2 00:40:03 2021,7.088,7.036

Tue Feb  2 00:40:46 2021,7.088,7.035

Tue Feb  2 00:41:29 2021,7.090,7.037

Tue Feb  2 00:42:12 2021,7.088,7.036

Tue Feb  2 00:42:55 2021,7.088,7.036

Tue Feb  2 00:43:38 2021,7.089,7.036

Tue Feb  2 00:44:21 2021,7.088,7.038

Tue Feb  2 00:45:04 2021,7.088,7.038

Tue Feb  2 00:45:47 2021,7.087,7.037

Tue Feb  2 00:46:30 2021,7.091,7.038

Tue Feb  2 00:47:13 2021,7.090,7.038

Tue Feb  2 00:47:56 2021,7.089,7.036

Tue Feb  2 00:48:39 2021,7.089,7.037

Tue Feb  2 00:49:22 2021,7.087,7.037

Tue Feb  2 00:50:05 2021,7.088,7.038

Tue Feb  2 00:50:48 2021,7.089,7.038

Tue Feb  2 00:51:31 2021,7.088,7.039

Tue Feb  2 00:52:14 2021,7.089,7.042

Tue Feb  2 00:52:57 2021,7.089,7.041

Tue Feb  2 00:53:40 2021,7.090,7.040

Tue Feb  2 00:54:23 2021,7.087,7.041

Tue Feb  2 00:55:06 2021,7.087,7.041

Tue Feb  2 00:55:49 2021,7.089,7.041

Tue Feb  2 00:56:32 2021,7.088,7.045

Tue Feb  2 00:57:15 2021,7.089,7.042

Tue Feb  2 00:57:58 2021,7.089,7.043

Tue Feb  2 00:58:41 2021,7.088,7.043

Tue Feb  2 00:59:24 2021,7.090,7.043

Tue Feb  2 01:00:07 2021,7.089,7.044

Tue Feb  2 01:00:50 2021,7.091,7.044

Tue Feb  2 01:01:33 2021,7.090,7.045

Tue Feb  2 01:02:16 2021,7.088,7.043

Tue Feb  2 01:02:59 2021,7.090,7.046

Tue Feb  2 01:03:42 2021,7.092,7.048

Tue Feb  2 01:04:25 2021,7.094,7.045

Tue Feb  2 01:05:08 2021,7.090,7.046

Tue Feb  2 01:05:51 2021,7.093,7.046

Tue Feb  2 01:06:34 2021,7.091,7.047

Tue Feb  2 01:07:17 2021,7.094,7.046

Tue Feb  2 01:08:00 2021,7.092,7.046

Tue Feb  2 01:08:43 2021,7.092,7.045

Tue Feb  2 01:09:26 2021,7.092,7.044

Tue Feb  2 01:10:09 2021,7.094,7.048

Tue Feb  2 01:10:52 2021,7.092,7.045

Tue Feb  2 01:11:35 2021,7.094,7.045

Tue Feb  2 01:12:18 2021,7.094,7.045

Tue Feb  2 01:13:01 2021,7.094,7.044

Tue Feb  2 01:13:44 2021,7.095,7.045

Tue Feb  2 01:14:27 2021,7.096,7.047

Tue Feb  2 01:15:10 2021,7.095,7.045

Tue Feb  2 01:15:53 2021,7.095,7.046

Tue Feb  2 01:16:36 2021,7.096,7.044

Tue Feb  2 01:17:19 2021,7.096,7.044

Tue Feb  2 01:18:02 2021,7.096,7.045

Tue Feb  2 01:18:45 2021,7.096,7.045

Tue Feb  2 01:19:28 2021,7.097,7.044

Tue Feb  2 01:20:11 2021,7.095,7.045

Tue Feb  2 01:20:54 2021,7.097,7.045

Tue Feb  2 01:21:37 2021,7.099,7.045

Tue Feb  2 01:22:20 2021,7.099,7.043

Tue Feb  2 01:23:03 2021,7.099,7.043

Tue Feb  2 01:23:46 2021,7.098,7.044

Tue Feb  2 01:24:29 2021,7.099,7.043

Tue Feb  2 01:25:12 2021,7.099,7.045

Tue Feb  2 01:25:55 2021,7.100,7.044

Tue Feb  2 01:26:38 2021,7.102,7.044

Tue Feb  2 01:27:21 2021,7.099,7.042

Tue Feb  2 01:28:04 2021,7.099,7.041

Tue Feb  2 01:28:47 2021,7.099,7.043

Tue Feb  2 01:29:30 2021,7.098,7.043

Tue Feb  2 01:30:13 2021,7.098,7.042

Tue Feb  2 01:30:56 2021,7.097,7.044

Tue Feb  2 01:31:39 2021,7.096,7.044

Tue Feb  2 01:32:22 2021,7.100,7.044

Tue Feb  2 01:33:05 2021,7.098,7.044

Tue Feb  2 01:33:48 2021,7.099,7.044

Tue Feb  2 01:34:31 2021,7.099,7.044

Tue Feb  2 01:35:14 2021,7.099,7.043

Tue Feb  2 01:35:57 2021,7.100,7.043

Tue Feb  2 01:36:40 2021,7.100,7.042

Tue Feb  2 01:37:23 2021,7.099,7.042

Tue Feb  2 01:38:06 2021,7.102,7.042

Tue Feb  2 01:38:49 2021,7.100,7.043

Tue Feb  2 01:39:32 2021,7.100,7.040

Tue Feb  2 01:40:15 2021,7.100,7.042

Tue Feb  2 01:40:58 2021,7.099,7.043

Tue Feb  2 01:41:41 2021,7.101,7.044

Tue Feb  2 01:42:24 2021,7.099,7.041

Tue Feb  2 01:43:07 2021,7.101,7.041

Tue Feb  2 01:43:50 2021,7.100,7.045

Tue Feb  2 01:44:33 2021,7.100,7.044

Tue Feb  2 01:45:16 2021,7.101,7.041

Tue Feb  2 01:45:59 2021,7.100,7.044

Tue Feb  2 01:46:42 2021,7.100,7.042

Tue Feb  2 01:47:25 2021,7.100,7.042

Tue Feb  2 01:48:08 2021,7.099,7.045

Tue Feb  2 01:48:51 2021,7.101,7.044

Tue Feb  2 01:49:34 2021,7.101,7.044

Tue Feb  2 01:50:17 2021,7.100,7.042

Tue Feb  2 01:51:00 2021,7.102,7.044

Tue Feb  2 01:51:43 2021,7.102,7.041

Tue Feb  2 01:52:26 2021,7.098,7.044

Tue Feb  2 01:53:09 2021,7.100,7.042

Tue Feb  2 01:53:52 2021,7.100,7.044

Tue Feb  2 01:54:35 2021,7.100,7.045

Tue Feb  2 01:55:18 2021,7.102,7.043

Tue Feb  2 01:56:01 2021,7.102,7.043

Tue Feb  2 01:56:44 2021,7.099,7.041

Tue Feb  2 01:57:27 2021,7.102,7.043

Tue Feb  2 01:58:10 2021,7.100,7.043

Tue Feb  2 01:58:53 2021,7.099,7.041

Tue Feb  2 01:59:36 2021,7.084,7.042

Tue Feb  2 02:00:19 2021,7.101,7.041

Tue Feb  2 02:01:02 2021,7.102,7.042

Tue Feb  2 02:01:45 2021,7.099,7.044

Tue Feb  2 02:02:28 2021,7.100,7.046

Tue Feb  2 02:03:11 2021,7.102,7.043

Tue Feb  2 02:03:54 2021,7.102,7.043

Tue Feb  2 02:04:37 2021,7.103,7.045

Tue Feb  2 02:05:20 2021,7.101,7.044

Tue Feb  2 02:06:03 2021,7.103,7.045

Tue Feb  2 02:06:46 2021,7.104,7.043

Tue Feb  2 02:07:29 2021,7.104,7.042

Tue Feb  2 02:08:12 2021,7.104,7.045

Tue Feb  2 02:08:55 2021,7.103,7.045

Tue Feb  2 02:09:38 2021,7.101,7.043

Tue Feb  2 02:10:21 2021,7.102,7.042

Tue Feb  2 02:11:04 2021,7.102,7.043

Tue Feb  2 02:11:47 2021,7.103,7.042

Tue Feb  2 02:12:30 2021,7.100,7.043

Tue Feb  2 02:13:13 2021,7.100,7.042

Tue Feb  2 02:13:56 2021,7.102,7.044

Tue Feb  2 02:14:39 2021,7.100,7.044

Tue Feb  2 02:15:22 2021,7.102,7.043

Tue Feb  2 02:16:05 2021,7.100,7.043

Tue Feb  2 02:16:48 2021,7.099,7.042

Tue Feb  2 02:17:31 2021,7.097,7.044

Tue Feb  2 02:18:14 2021,7.099,7.045

Tue Feb  2 02:18:57 2021,7.096,7.043

Tue Feb  2 02:19:40 2021,7.097,7.043

Tue Feb  2 02:20:23 2021,7.098,7.044

Tue Feb  2 02:21:06 2021,7.098,7.043

Tue Feb  2 02:21:49 2021,7.097,7.044

Tue Feb  2 02:22:32 2021,7.098,7.044

Tue Feb  2 02:23:15 2021,7.097,7.043

Tue Feb  2 02:23:58 2021,7.098,7.044

Tue Feb  2 02:24:41 2021,7.095,7.042

Tue Feb  2 02:25:24 2021,7.097,7.046

Tue Feb  2 02:26:07 2021,7.098,7.042

Tue Feb  2 02:26:50 2021,7.099,7.045

Tue Feb  2 02:27:33 2021,7.100,7.046

Tue Feb  2 02:28:16 2021,7.098,7.046

Tue Feb  2 02:28:59 2021,7.099,7.047

Tue Feb  2 02:29:42 2021,7.099,7.045

Tue Feb  2 02:30:25 2021,7.099,7.049

Tue Feb  2 02:31:08 2021,7.100,7.047

Tue Feb  2 02:31:51 2021,7.099,7.049

Tue Feb  2 02:32:34 2021,7.097,7.048

Tue Feb  2 02:33:17 2021,7.100,7.049

Tue Feb  2 02:34:00 2021,7.100,7.050

Tue Feb  2 02:34:43 2021,7.099,7.049

Tue Feb  2 02:35:26 2021,7.099,7.048

Tue Feb  2 02:36:09 2021,7.099,7.051

Tue Feb  2 02:36:52 2021,7.100,7.051

Tue Feb  2 02:37:35 2021,7.102,7.050

Tue Feb  2 02:38:18 2021,7.100,7.053

Tue Feb  2 02:39:01 2021,7.101,7.051

Tue Feb  2 02:39:44 2021,7.100,7.052

Tue Feb  2 02:40:27 2021,7.102,7.055

Tue Feb  2 02:41:10 2021,7.103,7.051

Tue Feb  2 02:41:53 2021,7.103,7.055

Tue Feb  2 02:42:36 2021,7.103,7.056

Tue Feb  2 02:43:19 2021,7.103,7.055

Tue Feb  2 02:44:02 2021,7.102,7.054

Tue Feb  2 02:44:45 2021,7.105,7.056

Tue Feb  2 02:45:28 2021,7.102,7.056

Tue Feb  2 02:46:11 2021,7.102,7.057

Tue Feb  2 02:46:54 2021,7.103,7.058

Tue Feb  2 02:47:37 2021,7.102,7.055

Tue Feb  2 02:48:20 2021,7.102,7.055

Tue Feb  2 02:49:03 2021,7.103,7.057

Tue Feb  2 02:49:46 2021,7.103,7.058

Tue Feb  2 02:50:29 2021,7.102,7.058

Tue Feb  2 02:51:12 2021,7.104,7.060

Tue Feb  2 02:51:55 2021,7.104,7.060

Tue Feb  2 02:52:38 2021,7.104,7.059

Tue Feb  2 02:53:21 2021,7.103,7.060

Tue Feb  2 02:54:04 2021,7.102,7.059

Tue Feb  2 02:54:47 2021,7.105,7.063

Tue Feb  2 02:55:30 2021,7.104,7.063

Tue Feb  2 02:56:13 2021,7.105,7.063

Tue Feb  2 02:56:56 2021,7.105,7.061

